NatEmis|GIS_Longitude|GIS_Latitude
500168461|29.8833|-29.3784
500327707|30.370237|-29609503
500169127|30.589133|-30.033083
500169904|29.90015|-29.54665
500170052|30.179|-29.689833
500326264|30.339067|-29.688567
500170681|30.10006|-29.43996
500170718|30.19636|-29.62149
500171939|30.19463|-29.59665
500172235|30.50335|-29.407117
500173678|30.48425|-29.426783
500173752|30.3982|-29.54125
500174011|30.657033|-29.98895
500174085|29.776533|-29.664317
500174270|30.31536|-29.68019
500174381|29.63765|-29.5743
500174566|30.136883|-29.666683
500175158|30.6455|-29.581333
500175676|30.42445|-29.596983
500175824|29.75515|-29.314117
500176083|29.98587|-29.35115
500176194|30.24116|-30.04768
500177674|30.0871|-29.665933
500312169|30.03668|-29.15774
500179709|30.68627|-29.98142
500180005|29.8456|-29.6171
500180190|30.137683|-29.691667
500180634|30.60563|-29.53058
500181263|30.248367|-29.885683
500181337|30.11695|-29.697217
500181374|30.250417|-29.655317
500181596|30.288767|-29.676867
500181781|30.2379|-29.72617
500182225|30.24195|-29.683333
500182521|30.260733|-29.689433
500182891|30.326917|-29.662283
500183409|30.22057|-29.65026
500184408|30.867483|-29.371033
500184741|30.14672|-29.4833
500184778|30.298583|-29.622017
500185259|30.1267|-29.714133
500185629|30.08683|-29.70167
500186998|30.31586|-29.6023
500187035|30.13338|-29.89555
500181072|30.138567|-29.44925
500187553|30.006683|-29.603317
500187627|29.59049|-29.51197
500400599|30.65339|-29.61929
500188330|29.772783|-29.601567
500188811|30.350467|-29.661333
500189070|29.85435|-29.6525
500189181|30.159483|-29.700617
500189810|30.2851|-29.614017
500190254|30.497917|-29.8544
500191253|30.520433|-30.048967
500191697|29.796533|-29.599483
500192400|30.25311|-29.91144
500193362|30.39745|-30.02778
500193658|29.59885|-29.55075
500194953|30.266183|-29.67945
500195212|30.5152|-30.050367
500195323|30.5022|-30.0388
500195434|29.5995|-29.5082
500197543|30.487267|-30.070917
500198912|30.562|-29.57315
500328299|.|.
500199282|30.201317|-29.6372
500305398|30.39189|-29.594969
500199800|30.37673|-29.61218
500325968|30.40773|-29.56125
500494394|.|.
500200096|30.062017|-29.813467
500200133|30.274467|-29.60075
500200947|30.678367|-29.575233
500200984|29.85917|-29.75068
500201391|30.63791|-29.35442
500201502|30.72268|-29.35391
500312761|29.84594|-29.63816
500203278|30.62511|-29.53148
500203389|29.76752|-29.59791
500203611|30.56295|-29.575583
500203833|30.24477|-29.61732
500203981|30.67881|-29.57449
500204055|30.70089|-29.58323
500205239|30.45969|-30.06061
500205276|30.590417|-29.861433
500205424|30.43553|-29.58682
500205831|30.19705|-29.597417
500205905|30.58818|-29.59665
500207015|30.346|-29.656867
500207274|30.68989|-29.47371
500207718|30.235933|-29.890483
500207792|30.38815|-29.60429
500208199|30.254|-29.7554
500208828|30.3494|-29.654817
500209790|30.172983|-29.615883
500210974|30.13436|-29.11273
500211048|29.956167|-29.1566
500210900|30.55065|-30.035933
500211344|30.844433|-29.382467
500211603|30.75888|-29.53133
500211936|30.21343|-29.94909
500212380|30.302883|-29.8434
500189662|30.39265|-29.58975
500213046|30.188383|-29.708317
500213749|30.50477|-30.01594
500214859|29.99473|-29.20989
500215192|30.12921|-29.28628
500305509|30.230774|-29.48832
500215525|30.26526|-29.5862
500215562|30.401583|-29.5821
500215821|30.68537|-29.56927
500216006|30.19986|-29.63875
500216043|30.65735|-29.63111
500216487|30.702933|-29.249167
500216931|30.495717|-30.086183
500216968|29.951433|-29.228233
500217153|30.486283|-29.434333
500217264|30.18534|-29.56752
500217412|30.64688|-29.95914
500132053|30.3745|-29.682333
500217893|30.180833|-29.658233
500218041|30.392183|-30.056383
500218633|30.2845|-29.618467
500312021|30.37534|-29.60612
500341880|30.40524|-29.7957
500219114|30.3324|-29.650567
500219262|30.22371|-29.64383
500219447|30.4374|-30.071217
500324157|30.867633|-29.388133
500220927|30.76697|-29.22551
500190735|30.3121|-29.65046
500222111|30.244067|-29.654633
500222814|30.73593|-29.21752
500223073|29.86933|-29.58506
500223110|30.3435|-29.66425
500224294|30.35645|-29.6595
500224553|30.244383|-29.897567
500224775|30.20836|-29.66635
500225293|30.31363|-29.71814
500226218|30.31554|-29.75068
500226551|30.540333|-29.355683
500226995|30.40264|-29.55895
500227143|30.6614|-29.5897
500227328|30.616933|-29.656617
500227587|30.12905|-29.65066
500228105|30.54965|-30.081483
500306064|30.63516|-30.07042
500229511|29.88765|-29.59536
500229770|30.196667|-29.700867
500229992|30.19086|-29.57419
500230029|29.59956|-29.85597
500230695|30.28925|-29.65065
500230991|30.39225|-29.59242
500231361|30.1267|-29.714133
500231843|30.40534|-29.37194
500233470|30.274467|-29.60075
500233840|29.79736|-29.62104
500233988|30.23009|-29.49288
500318792|30.37374|-29.60631
500235283|30.88144|-29.36959
500235912|30.59281|-29.57738
500236134|30.40928|-29.54847
500236171|30.39695|-29.558383
500236282|30.36497|-29.5797
500236393|30.390483|-29.565683
500236763|29.99352|-29.33669
500236837|29.99488|-29.35566
500236948|29.8466|-29.57316
500237984|30.553767|-30.07585
500337884|30.66731|-29.45204
500238354|30.58609|-30.11995
500240019|30.682317|-29.541967
500240611|29.799417|-29.596283
500241092|30.57821|-29.63404
500448144|.|.
500241536|30.227717|-29.908067
500241573|30.203817|-29.6363
500241906|30.30477|-29.64846
500444777|.|.
500242757|30.65877|-29.53111
500242831|30.6744|-29.30831
500243830|30.68161|-30.03232
500244015|30.27076|-29.19321
500244422|30.7037|-29.54102
500244570|30.41585|-29.5603
500244977|30.5641|-30.070083
500171199|30.423933|-29.5742
500246827|30.39027|-29.63236
500246864|30.588067|-29.453017
500247641|30.63815|-29.610217
500247937|30.21263|-29.96153
500248048|30.32322|-29.62782
500248751|30.351633|-29.66965
500250305|30.35797|-29.61756
500250342|30.91592|-29.96661
500442705|.|.
500251378|30.63131|-30.03206
500251452|30.33547|-29.61447
500252340|30.19785|-29.700717
500252710|30.181683|-29.5646
500253894|30.19985|-29.63875
500254671|30.40739|-29.56122
500254708|30.3961|-29.57073
500254967|30.39036|-29.54756
500255559|30.26815|-29.871683
500255633|30.271617|-29.869383
500255596|30.27997|-29.86783
500255707|30.39708|-29.62191
500255781|30.38589|-29.55695
500256077|30.019|-29.26912
500256299|30.38981|-29.56088
500256447|30.32533|-29.96072
500256632|30.37196|-29.60272
500256669|30.4244|-29.59645
500258223|30.165467|-29.673983
500258445|30.64234|-29.64891
500258519|30.30838|-29.65435
500258556|30.12989|-29.95732
500259629|30.11805|-29.0656
500259666|30.39967|-29.61497
500260258|30.46185|-30.033317
500260443|30.73058|-29.45848
500260665|30.483|-29.7341
500261442|30.24827|-29.61044
500442298|.|.
500262330|30.39185|-29.59332
500262589|30.170717|-29.6207
500263107|30.331933|-29.651633
500263144|30.8952|-29.384933
500263218|30.26652|-29.52779
500263292|30.56987|-28.57928
500263403|29.957467|-29.29905
500264143|30.21049|-29.95506
500264217|30.179817|-29.5688
500265031|30.66265|-30.04512
500265105|30.867867|-29.387367
500265179|30.121183|-29.678333
500265475|29.93775|-29.41175
500265549|30.170083|-29.6311
500265623|30.573667|-30.0555
500265660|30.40064|-29.55234
500265882|30.3349|-29.70258
500266067|29.69188|-29.62551
500266215|30.340617|-29.65745
500266252|30.28802|-29.67771
500268139|30.34615|-29.67389
500401968|30.2984|-29.02063
500269027|29.84515|-29.639033
500269323|30.20899|-29.61327
500269619|30.333183|-29.6338
500269878|30.3067|-29.6374
500269952|30.26895|-29.619067
500270507|29.88952|-29.6246
500272172|30.36405|-29.6591
500272320|30.283783|-29.63635
500272468|30.42336|-29.59529
500272986|30.123883|-29.692133
500273652|30.1125|-29.708483
500274779|30.410167|-29.544
500493617|.|.
500226477|30.536633|-29.357533
500276390|30.37353|-29.61037
500278129|29.68817|-29.62249
500278388|30.34938|-29.65128
500278647|30.393983|-29.548683
500279128|30.693517|-29.518017
500279202|30.269633|-29.609733
500279387|30.61621|-29.64456
500279572|30.28545|-29.18259
500279609|30.17853|-29.69114
500279794|29.68156|-29.37519
500279831|30.3005|-29.609017
500280534|29.74115|-29.6335
500280941|30.37584|-29.64875
500280978|30.11348|-29.1769
500103267|30.38359|-29.6451
500281459|30.524267|-30.08885
500281940|30.568517|-30.112133
500282347|30.457717|-30.057983
500304806|30.80424|-29.28394
500283087|30.450417|-29.747633
500283161|30.386033|-29.735683
500283124|30.383533|-29.742217
500442224|30.379751|-29.603567
500275169|30.42508|-30.03667
500283864|30.506783|-30.015983
500279313|30.40315|-29.564483
500284678|30.230933|-29.347717
500284863|30.543117|-29.4036
500444703|.|.
500286010|29.903833|-29.619567
500286491|29.8035|-29.6519
500286713|30.695567|-29.51315
500286935|30.89109|-29.25082
500288378|30.40495|-29.79409
500288785|30.227167|-29.613417
500288859|30.4222|-29.53865
500289118|30.177517|-29.557167
500289192|30.224417|-29.6106
500443926|.|.
500289895|30.4002|-29.542383
500289969|30.571833|-29.631017
500291967|30.31837|-29.62936
500292337|30.56986|-29.57926
500292633|30.36763|-29.59649
500292892|30.22239|-29.09586
500292929|30.5934|-29.527083
500294039|30.65926|-29.47812
500294335|30.39981|-29.56864
500294594|30.567817|-29.432333
500295778|30.03487|-29.21082
500296370|30.3332|-29.691333
500296518|30.557|-29.493367
500297110|30.384183|-29.581317
500297184|30.39845|-29.56582
500297480|29.8289|-29.656667
500297961|30.31186|-29.34399
500298109|30.49462|-30.08525
500344174|.|.
500298775|30.3489|-29.6641
500298812|30.220567|-29.670933
500298960|30.000583|-29.675333
500299145|30.18055|-29.5655
500299182|30.149783|-29.648017
500299774|30.352283|-29.648683
500301550|30.19436|-29.64356
500301698|30.2275|-29.612633
500343656|30.87999|-29.33066
500302068|30.107483|-29.6827
500442779|.|.
500101824|32.82865|-26.88995
500101898|32.1612|-28.39205
500310874|32.00277|-27.37986
500102527|32.23722|-27.03814
500339364|32.42117|-27.04987
500103970|32.03985|-28.3663
500104636|32.31696|-28.14958
500334998|32.72457|-26.8893
500105376|32.46219|-27.80435
500105413|32.8521|-27.0114
500105524|32.08767|-27.27588
500106116|32.275217|-28.15085
500106597|31.89573|-28.1414
500327302|32.38843|-27.63937
500107781|30.38952|-29.57212
500108114|32.33645|-26.94495
500108299|32.46665|-27.736083
500108669|32.1881|-28.4159
500108706|32.07771|-27.38532
500108743|32.06749|-27.14424
500108780|32.30342|-28.17336
500325156|32.18025|-27.73143
500109187|32.14126|-28.26571
500109372|32.21966|-28.26432
500109446|32.37053|-27.43783
500109631|32.27295|-28.2415
500109890|32.26832|-27.3393
500110297|32.12761|-27.25763
500319939|31.87004|-28.13479
500111259|32.21894|-28.26487
500113553|32.04576|-27.97567
500325341|32.40963|-27.45639
500115773|32.2532|-27.52809
500119029|32.17179|-27.97136
500120990|32.04206|-28.3359
500121323|32.02537|-27.04808
500327413|32.01256|-26.86714
500443334|.|.
500122470|31.99707|-27.37507
500123913|32.18136|-28.08916
500123987|32.1589|-28.16061
500411144|32.46822|-27.08372
500124468|32.66343|-27.4178
500126022|32.14461|-28.36224
500126651|32.36131|-28.08718
500127502|32.14001|-27.55596
500128353|32.3995|-27.581667
500128538|32.04206|-26.85665
500128760|32.024383|-27.273883
500128908|32.04443|-28.03117
500129019|32.39295|-27.82784
500310985|32.0579|-28.5107
500129204|32.29724|-27.51509
500446294|32.5847|-27.4835
500129352|32.18624|-28.34286
500129537|31.90845|-28.11597
500130351|32.42972|-27.22684
500343027|32.35844|-27.0279
500131054|30.62751|-29.50346
500131313|32.05993|-27.452734
500131350|32.02989|-26.9134
500131498|32.78139|-26.99638
500131868|32.13865|-26.96498
500131942|32.65732|-27.47488
500132312|32.05669|-27.43648
500132349|32.28245|-28.20883
500132386|31.46183|-28.21497
500132460|32.60648|-26.96702
500133237|32.08976|-27.17945
500133422|32.01249|-26.97748
500133459|32.05539|-26.96894
500134051|32.69724|-27.11731
500325970|32.17591|-27.20311
500134902|32.00474|-27.22152
500135013|32.1881|-28.4159
500310504|32.18712|-26.97726
500135753|32.67771|-27.38532
500135901|32.549|-27.14289
500136049|32.24285|-28.19074
500136789|32.17016|-28.42862
500136826|32.58204|-27.54793
500137529|32.76529|-27.00297
500137751|32.867676|-26.924176
500137862|32.17727|-27.09755
500138787|32.086667|-28.395
500139416|32.31782|-28.14945
500139712|32.1375|-27.4952
500140008|32.4263|-27.3792
500140119|32.46981|-27.07049
500311022|32.46144|-27.47262
500140970|32.62146|-27.52601
500141118|32.2718|-27.17642
500141340|32.1881|-28.4159
500143116|31.40089|-28.13448
500143190|32.09225|-27.42896
500143227|32.15502|-28.00732
500143413|32.20327|-27.75891
500316572|32.19952|-27.0402
500145595|32.13604|-28.27321
500146335|31.90118|-28.197
500446257|32.69544|-27.01811
500339586|32.05649|-26.96838
500147408|32.6653|-26.8977
500335072|32.76117|-26.98566
500320124|32.29191|-28.21362
500149739|32.29003|-28.11607
500150479|31.953867|-28.07125
500152588|32.00801|-28.03004
500152662|32.35462|-28.4379
500152736|31.97843|-27.31556
500152847|31.85427|-28.08986
500327931|32.187433|-28.265133
500153439|32.70107|-27.01761
500442150|.|.
500155252|32.16353|-28.42964
500155955|31.8822|-28.14084
500156177|31.81837|-28.17713
500156658|32.2647|-27.2614
500333777|32.12402|-27.55013
500157176|32.27245|-27.2223
500157583|32.26767|-28.01522
500318422|32.2708|-28.0171
500210634|.|.
500157657|32.471|-27.5741
500158175|32.1886|-27.182
500162985|32.6225|-27.27694
500171088|32.16138|-27.4452
500441817|.|.
500160062|32.14085|-28.400133
500327078|31.935|-28.12158
500441632|.|.
500162800|32.161533|-28.3922
500163096|31.2439|-28.31241
500163503|31.93092|-28.13489
500229067|32.55704|-27.23645
500163725|32.02794|-27.13285
500164280|31.4014|-28.18372
500147926|32.18442|-27.49251
500306767|32.165033|-28.2997
500321810|32.02357|-27.45741
500166500|32.19582|-28.01767
500167166|32.12655|-27.66031
500167388|31.87861|-28.14503
500167684|31.99015|-27.12947
500167795|32.18153|-28.23352
500168017|32.0033|-27.1321
500322344|32.17114|-27.33557
500168535|31.61576|-27.37845
500310467|32.22799|-27.08347
500169238|32.14336|-28.2334
500169423|32.14933|-28.31719
500170422|32.35431|-27.63738
500170496|32.17605|-27.94079
500327376|32.1143|-27.2418
500310911|32.53918|-27.25285
500171310|32.174333|-28.326667
500400525|.|.
500171791|32.06498|-27.43159
500171828|32.03555|-27.22278
500314611|32.5984|-27.3881
500310948|32.32124|-27.21617
500173197|31.99126|-27.34133
500173863|32.42864|-27.82036
500493765|.|.
500174418|32.00622|-27.11314
500444629|.|.
500306898|32.359283|-28.406783
500304917|32.01784|-27.22473
500174603|32.55147|-27.10504
500174788|31.40156|-28.19376
500174825|32.21142|-27.14242
500111407|32.75446|-26.98545
500175084|32.36311|-28.47439
500175232|32.1881|-28.4159
500175454|32.08372|-26.92455
500448847|.|.
500177637|32.34541|-28.11092
500309764|32.01605|-27.49261
500178969|31.8758|-28.06587
500179302|32.32578|-27.55056
500179524|32.4636|-27.7187
500178118|32.1605|-28.2705
500178192|32.82619|-26.91621
500180375|32.1205|-27.4736
500180486|32.221767|-28.329117
500180523|32.07008|-27.1609
500180708|32.73022|-26.94411
500180819|32.8216|-26.93715
500180893|32.55546|-27.40289
500181670|32.78845|-27.14023
500181707|32.08743|-28.43429
500181744|32.71693|-26.92242
500181855|32.124267|-28.17995
500306915|32.325|-28.4111
500182928|32.20015|-27.30396
500325119|32.09426|-27.46239
500441558|.|.
500183446|32.2125|-27.2648
500183668|32.623|-27.28019
500184186|32.75517|-27.14221
500185481|32.75686|-27.14162
500186332|32.68332|-27.0194
500186369|32.24993|-27.52683
500187923|32.08577|-27.23186
500441669|.|.
500446220|.|.
500188219|32.02858|-26.94149
500442113|31.38264|-28.17385
500188626|31.99081|-27.14339
500189773|32.32101|-27.59809
500190143|32.29411|-27.30341
500190365|32.15842|-28.02709
500190698|32.04054|-28.28001
500190809|32.14899|-28.26845
500191031|32.1397|-27.03656
500310134|32.10841|-27.65659
500191364|32.2627|-27.3425
500191586|32.21938|-28.27592
500191623|31.99403|-27.11301
500192141|32.5032|-27.3811
500192178|32.17233|-28.05098
500192696|32.0269|-27.13518
500310319|32.31301|-27.29134
500446146|32.14221|-27.96054
500193880|32.01899|-27.48903
500193954|32.56318|-27.08391
500194139|32.21597|-28.31709
500194176|32.27405|-26.99633
500194398|32.38262|-27.82746
500194805|32.13055|-27.99052
500194916|32.27426|-27.47881
500313242|32.0521|-28.388433
500310060|32.68422|-27.04849
500309912|32.11872|-27.18299
500195471|31.85936|-28.14163
500195767|32.13413|-27.22331
500195915|32.25876|-27.16891
500196988|32.75361|-26.98177
500197025|32.07924|-27.55002
500309949|32.666|-26.89781
500310023|32.10641|-27.33172
500441854|.|.
500197247|32.44653|-27.13058
500197358|32.27223|-27.4558
500325304|32.3649|-27.3103
500197691|32.22092|-27.1605
500197913|32.21274|-28.23076
500198061|32.51156|-27.43714
500198098|32.32213|-27.32915
500198320|32.08635|-27.43861
500198394|32.21325|-26.92953
500198653|32.74313|-26.99158
500200170|32.7635|-27.01251
500200799|32.28637|-28.1896
500201280|32.70867|-26.99584
500202131|31.97729|-27.22327
500202427|32.19954|-28.15675
500202464|32.09956|-27.30118
500202649|32.46351|-27.8611
500202908|32.04251|-28.2795
500202982|31.95382|-28.07151
500203019|32.00859|-26.92003
500310171|31.9798|-27.10027
500204018|32.58685|-27.48705
500490361|.|.
500307063|32.19004|-28.29194
500204573|32.0033|-27.1321
500204721|32.213433|-28.229717
500204869|31.87919|-28.13905
500204943|32.27034|-27.17821
500205646|32.14617|-28.36281
500310282|32.37404|-27.85199
500206127|32.18869|-27.18285
500304362|32.20095|-27.75567
500206460|32.38385|-27.80115
500206497|32.39366|-27.82695
500441928|30.816155|-29.773222
500206919|32.27157|-28.24527
500207052|31.1057|-28.33149
500207607|32.28498|-27.07967
500208310|32.60509|-26.90274
500208458|32.31263|-28.1949
500208680|32.09417|-27.20893
500310097|32.7518|-26.96726
500208791|32.1881|-28.4159
500208902|32.06322|-27.3917
500209124|31.87531|-28.06504
500209383|32.13345|-26.98393
500209827|31.98268|-27.27763
500209864|32.10361|-28.33809
500210604|31.47258|-27.94186
500210641|32.60669|-26.97072
500211455|32.13294|-27.22394
500211640|31.40113|-28.394
500212158|32.10555|-27.27449
500212491|32.02246|-27.3711
500195064|32.052|-28.388833
500212565|32.32184|-27.15139
500307100|31.9212|-27.7224
500314426|32.41733|-27.15334
500212824|32.64327|-26.92846
500213083|32.15135|-27.70267
500213120|31.86044|-28.13123
500310245|32.63673|-27.40642
500213490|32.137167|-28.434167
500213638|31.46607|-27.38645
500213675|32.55052|-27.54003
500214193|32.75437|-27.05063
500214822|32.31227|-28.41192
500215229|32.58746|-27.48772
500215932|32.39798|-27.50255
500211680|31.99336|-28.05531
500216117|31.86764|-28.19604
500216376|32.27266|-27.28996
500216857|32.58607|-27.4839
500217116|32.0033|-27.1321
500301208|32.0522|-27.15042
500217375|32.1725|-28.368333
500217967|32.549|-27.18971
500218189|32.54829|-27.33036
500335035|32.77186|-26.96671
500218374|32.25793|-27.1713
500309875|32.7185|-26.92416
500410367|31.56617|-28.14334
500218744|32.07774|-27.38532
500218818|32.11124|-28.32144
500218855|32.11805|-27.9659
500441484|.|.
500327598|32.26456|-26.92737
500307842|31.97874|-28.13348
500219780|32.74363|-27.04074
500219817|32.30301|-27.45241
500219854|31.98551|-27.27477
500327265|32.02929|-26.86663
500220039|32.11362|-28.34612
500443556|.|.
500220076|30.29871|-29.1434
500220372|32.0292|-27.61847
500220466|32.1492|-27.70717
500220742|32.20876|-27.21
500220890|32.11002|-27.33255
500442187|30.378958|-29.602791
500307285|32.380733|-28.385567
500441891|.|.
500222000|32.28182|-26.99318
500222037|32.32323|-27.19963
500222296|32.19589|-27.22595
500222555|32.13851|-27.18975
500222999|32.27511|-26.9939
500223147|32.01077|-27.14272
500223924|31.41437|-28.19376
500336996|32.03094|-28.04318
500224331|32.1881|-28.4159
500224590|31.97786|-27.18664
500225034|32.1773|-28.201917
500225959|32.26632|-26.92743
500226144|32.76427|-26.94127
500325378|32.55426|-27.32961
500227476|31.98953|-27.34184
500227809|31.8408|-28.0672
500313353|32.29191|-28.21262
500441743|.|.
500229807|32.62438|-27.52124
500309801|32.56771|-27.31934
500341362|32.80379|-26.94142
500310393|32.69557|-27.13977
500230214|32.21213|-28.31067
500230658|32.45651|-27.89858
500231028|32.00016|-26.94395
500310726|32.294|-27.16341
500231176|32.10977|-28.29118
500231620|32.04525|-27.55483
500446183|32.06231|-28.00041
500231953|31.97581|-28.07971
500232064|32.17562|-28.3841
500232101|32.17|-28.0255
500307359|32.347733|-28.417317
500443593|.|.
500327709|32.4698|-27.7155
500232323|31.17301|-28.14018
500232434|32.00507|-28.31914
500232545|32.24738|-28.29846
500307396|32.10262|-28.42293
500233026|32.00933|-27.02016
500233544|32.09888|-27.50212
500233692|32.27279|-27.04005
500234395|31.86876|-28.18745
500234617|32.10418|-28.34494
500235061|32.16423|-28.08064
500441780|.|.
500235357|31.82238|-28.19099
500235690|32.73468|-27.01609
500341288|32.1349|-27.06281
500325230|32.4167|-27.786
500236689|32.2862|-27.1392
500237355|32.14467|-28.42733
500326044|32.09338|-27.11159
500237466|32.27785|-27.46888
500441595|31.83|-28.802333
500237762|32.27185|-28.183867
500237836|32.55011|-27.14303
500238132|32.09764|-27.57534
500238280|32.34527|-28.11222
500238391|32.11831|-27.09076
500411107|32.73234|-27.07358
500239020|32.07528|-27.10434
500239205|31.45161|-28.17734
500239242|32.1881|-28.4159
500239353|32.15016|-28.3173
500239723|32.1225|-27.23526
500448366|.|.
500241067|32.27111|-27.63992
500240241|32.66502|-27.227
500310541|31.65269|-27.42302
500240759|32.08601|-27.53967
500333888|32.268383|-28.209717
500241462|32.30336|-28.17381
500309986|32.08341|-27.19344
500241721|32.07991|-27.06167
500242942|32.01605|-27.49261
500327154|32.12027|-27.36739
500243386|32.15533|-27.1415
500244163|32.3158|-27.59162
500244274|32.09812|-27.30123
500244459|32.41073|-27.56052
500244755|32.05052|-27.02834
500245014|32.09234|-27.40227
500245051|32.65753|-27.47468
500245236|31.98796|-27.13259
500245680|32.57526|-27.52034
500310763|32.59533|-27.01052
500247863|32.69796|-27.14066
500248344|32.17686|-28.20324
500248973|32.24371|-28.15893
500249269|32.55935|-27.05041
500249343|32.152833|-28.352667
500249713|32.6329|-27.81473
500446035|32.26897|-28.02975
500441965|.|.
500249898|31.40018|-28.13791
500250083|32.14051|-27.10704
500250157|31.83648|-28.13083
500250231|32.29824|-27.19543
500250268|32.21185|-28.309567
500446109|30.34431|-28.12722
500252118|32.32008|-28.28835
500252155|32.06665|-28.35761
500320198|31.37798|-28.31499
500253080|32.21292|-28.337
500253561|32.45733|-27.8456
500253746|32.64436|-27.51523
500310430|32.05135|-27.02973
500254042|32.33564|-28.43791
500254338|31.84111|-28.05053
500261109|32.40873|-27.85116
500257261|32.19455|-28.0524
500257779|32.12948|-27.12722
500325045|32.1092|-27.62889
500314685|32.438017|-27.156567
500261368|32.01409|-27.19407
500261553|31.0267|-29.859
500261812|31.94394|-27.65463
500261849|32.75727|-27.05066
500262108|32.2468|-28.29891
500307433|31.8642|-28.18666
500262848|32.03016|-26.91887
500307470|31.97926|-28.08234
500264661|32.31723|-27.01305
500309838|32.39763|-27.00568
500314463|32.76863|-26.97625
500265290|32.176917|-28.203667
500319717|31.89418|-28.14825
500324675|32.359633|-28.369017
500266548|32.11842|-27.45029
500267066|32.14151|-28.23437
500267177|32.07122|-28.3186
500267695|32.16778|-28.06702
500267954|32.2286|-27.47635
500341325|32.57066|-27.08196
500269693|32.24479|-28.17492
500442076|22.937499|-30.559427
500445998|32.1469|-28.36605
500270211|32.096333|-28.400333
500270322|32.139|-28.397333
500270655|32.16653|-28.33212
500271025|32.75889|-26.9564
500271543|32.60346|-27.30335
500271728|32.117|-27.9646
500273060|31.92865|-28.13484
500273171|32.10956|-28.33103
500258371|32.17958|-28.3244
500274281|31.90997|-28.11244
500274910|32.01605|-27.49261
500275983|32.8031|-26.8904
500266723|32.25811|-26.92332
500277722|32.78048|-26.94928
500277685|32.78032|-26.94766
500313945|32.31522|-27.2217
500280386|32.7107|-26.97574
500280719|32.247483|-28.2164
500281163|32.049333|-28.39
500281200|32.28956|-26.9296
500281570|31.8895|-28.11197
500302142|32.70312|-27.01674
500283050|32.28375|-27.08665
500283272|32.85633|-26.89018
500283457|32.11733|-28.16844
500284937|32.10674|-27.63194
500285307|32.36845|-27.43592
500285714|32.01605|-27.49261
500285862|32.359167|-28.382667
500287305|32.149333|-28.4255
500287231|30.6573|-29.74244
500290043|32.1027|-27.5006
500290080|32.08379|-28.03779
500314944|32.72631|-27.13629
500291153|32.1784|-27.7666
500291819|32.172833|-28.369167
500307655|32.347033|-28.403917
500292004|32.10396|-27.52822
500292411|32.5243|-27.3685
500293003|32.2534|-27.3062
500310800|32.68254|-27.01773
500293669|32.76131|-27.173
500295186|32.15267|-28.3527
500295260|32.2535|-27.3036
500298072|32.55791|-27.37942
500298701|32.28179|-27.12659
500442002|.|.
500299256|32.14343|-26.95697
500299515|32.5381|-27.3308
500442039|.|.
500441706|.|.
500300958|32.153583|-28.433483
500301143|32.00903|-27.02029
500301957|32.51341|-27.08867
500325267|32.22927|-27.47624
500305916|30.817467|-30.030067
500100418|30.822467|-30.027533
500100455|31.04314|-29.86736
500442631|.|.
500100085|30.92504|-29.7422
500341806|31.02484|-29.856824
500100751|30.89967|-29.90427
500100825|30.963883|-29.945683
500101380|30.82037|-30.13633
500102231|30.8735|-30.0643
500102268|30.88801|-30.0423
500489991|.|.
500493321|.|.
500441040|.|.
500103304|30.91815|-29.90476
500103526|30.87644|-29.91509
500104118|30.86096|-29.90506
500104155|30.9852|-29.9356
500104192|30.88905|-29.916
500104229|30.92045|-30.01272
500104377|30.97505|-29.9449
500104414|31.01568|-29.76532
500104451|31.02109|-29.76616
500100122|30.8709|-29.9203
500104710|30.895267|-29.98375
500276982|30.85693|-29.8718
500105450|30.70137|-29.99848
500105672|30.94135|-29.9447
500106079|30.856333|-29.9825
500106375|30.88717|-29.97372
500106671|30.86725|-29.92445
500106745|30.98046|-29.83333
500107004|30.94842|-29.88791
500107041|30.885367|-29.921717
500107189|30.99532|-29.85081
500108410|30.934017|-29.937183
500108928|30.87105|-29.980567
500109113|30.844933|-30.048567
500400821|.|.
500110926|30.96274|-29.84227
500112332|30.964417|-29.780767
500112369|31.014683|-29.79135
500112406|30.698167|-29.94095
500112443|31.01291|-29.92785
500112480|30.87513|-29.92746
500112628|30.868883|-29.896817
500113775|30.98227|-29.82178
500113849|31.03506|-29.90285
500113960|30.90704|-29.94844
500114626|30.96822|-29.88275
500302549|30.975467|-29.903233
500114774|30.9509|-29.768467
500340177|30.97977|-29.85318
500114885|30.901683|-29.911683
500115440|30.82322|-29.99341
500115625|30.98971|-29.83006
500115958|30.98262|-29.83988
500116069|30.784217|-30.00375
500116143|30.914283|-29.926317
500116217|31.036133|-29.7873
500342657|30.94888|-29.85908
500116254|30.94735|-29.8497
500126984|31.00607|-29.86472
500116772|30.9789|-29.916217
500116846|30.97875|-29.91733
500116920|31.01669|-29.83961
500117031|30.9713|-29.820117
500117216|30.989433|-29.833567
500117401|31.01903|-29.82688
500117475|30.93305|-29.92775
500117512|30.88111|-29.98573
500117697|30.9969|-29.83298
500117771|30.978417|-29.944417
500117808|31.012867|-29.7863
500118178|31.00285|-29.7592
500114515|30.97901|-29.88506
500328079|30.971877|-29.793336
500118585|30.86468|-29.91208
500118622|30.87118|-29.90897
500118659|30.85785|-29.893183
500118696|30.859483|-29.892883
500119103|30.8632|-29.966217
500119288|30.81855|-29.99205
500119695|30.80382|-30.17527
500119917|31.05307|-29.76678
